                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200609"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                      79                  2.6191513578837350E+007                  9.9999748800330501E-001                  7.4881050367021218E-001                  1.0313366539822575E+000                  0.0000000000000000E+000                                        0                                        0 
                                      80                  2.6816334812715549E+007                  9.9999744940046664E-001                  7.7644849720401976E-001                  1.0306025674473953E+000                  0.0000000000000000E+000                                        0                                        0 
                                      81                  2.7429050646415163E+007                  9.9999741017626853E-001                  8.0368018315049738E-001                  1.0299777224540532E+000                  0.0000000000000000E+000                                        0                                        0 
                                      82                  2.8028756002795547E+007                  9.9999737046258841E-001                  8.3012582098782706E-001                  1.0293374248953460E+000                  0.0000000000000000E+000                                        0                                        0 
                                      83                  2.8606797106619861E+007                  9.9999733094853938E-001                  8.5471614624000791E-001                  1.0285089405289751E+000                  0.0000000000000000E+000                                        0                                        0 
                                      84                  2.9157913034842115E+007                  9.9999729219029576E-001                  8.7663713425587897E-001                  1.0273361661096019E+000                  0.0000000000000000E+000                                        0                                        0 
                                      85                  2.9683687227890659E+007                  9.9999725430917064E-001                  8.9524817685915747E-001                  1.0256236682107849E+000                  0.0000000000000000E+000                                        0                                        0 
                                      86                  3.0191590956442118E+007                  9.9999721700099098E-001                  9.1024164127564999E-001                  1.0231631543641282E+000                  0.0000000000000000E+000                                        0                                        0 
                                      87                  3.0801075430703864E+007                  9.9999717159057999E-001                  9.2223244704591145E-001                  1.0185851943229596E+000                  0.0000000000000000E+000                                        0                                        0 
                                      88                  3.1532456799817964E+007                  9.9999711662727186E-001                  9.2701440738896590E-001                  1.0105559017485961E+000                  0.0000000000000000E+000                                        0                                        0 
                                      89                  3.2410114442754883E+007                  9.9999705085191615E-001                  9.1917103133089006E-001                  9.9759474100478140E-001                  0.0000000000000000E+000                                        0                                        0 
                                      90                  3.3463303614279184E+007                  9.9999697359308504E-001                  8.9430104112342368E-001                  9.7876547566250849E-001                  0.0000000000000000E+000                                        0                                        0 
                                      91                  3.4727130620108351E+007                  9.9999688509348439E-001                  8.5266772955672265E-001                  9.5526734594348539E-001                  0.0000000000000000E+000                                        0                                        0 
                                      92                  3.6243723027103350E+007                  9.9999678626890454E-001                  8.0211804799010711E-001                  9.3050417453340728E-001                  0.0000000000000000E+000                                        0                                        0 
                                      93                  3.8063633915497348E+007                  9.9999667760179356E-001                  7.5398436280172565E-001                  9.0890712110893612E-001                  0.0000000000000000E+000                                        0                                        0 
                                      94                  4.0247526981570147E+007                  9.9999655764592854E-001                  7.1732723358926231E-001                  8.9363260398543320E-001                  3.2453524938119296E-006                                        0                                        0 
                                      95                  4.2868198660857499E+007                  9.9999642300088565E-001                  6.9575809339822581E-001                  8.8530546052183789E-001                  3.2583211747083725E-006                                        0                                        0 
                                      96                  4.6013004676002324E+007                  9.9999626774682315E-001                  6.8706686518442339E-001                  8.8240998614801791E-001                  3.2585997261818420E-006                                        0                                        0 
                                      97                  4.9786771894176118E+007                  9.9999608437146492E-001                  6.8626507903107659E-001                  8.8248725131738548E-001                  3.2541141033384798E-006                                        0                                        0 
                                      98                  5.4315292555984661E+007                  9.9999586455852307E-001                  6.8877960917394876E-001                  8.8359433205207039E-001                  3.2498126676522197E-006                                        0                                        0 
                                      99                  5.9749517350154921E+007                  9.9999559948401218E-001                  6.9209935550809931E-001                  8.8478445662574601E-001                  3.2465241184986722E-006                                        0                                        0 
                                     100                  6.6270587103159226E+007                  9.9999527943049771E-001                  6.9552662959185951E-001                  8.8585055693416370E-001                  3.2436867173094397E-006                                        0                                        0 
                                     101                  7.4095870806764394E+007                  9.9999489299877820E-001                  6.9884906381463130E-001                  8.8678698176734816E-001                  3.2409376955303564E-006                                        0                                        0 
                                     102                  8.3486211251090601E+007                  9.9999442657242454E-001                  7.0204977362267218E-001                  8.8765018684200336E-001                  3.2387582538144881E-006                                        0                                        0 
                                     103                  9.4754619784282044E+007                  9.9999386374924060E-001                  7.0507852648536351E-001                  8.8848022597426768E-001                  3.2355402637412663E-006                                        0                                        0 
                                     104                  1.0827671002411176E+008                  9.9999318481196309E-001                  7.0780527156103634E-001                  8.8927461827358623E-001                  3.2333271860098736E-006                                        0                                        0 
                                     105                  1.2450321831190744E+008                  9.9999236620362797E-001                  7.1022206845654756E-001                  8.9005007823311721E-001                  3.2304223006292367E-006                                        0                                        0 
                                     106                  1.4397502825726223E+008                  9.9999137965837459E-001                  7.1241654658872078E-001                  8.9082946009293695E-001                  3.2271312803752610E-006                                        0                                        0 
                                     107                  1.6734120019168800E+008                  9.9999019110445753E-001                  7.1451958570746299E-001                  8.9163517560354300E-001                  3.2235699705624952E-006                                        0                                        0 
                                     108                  1.9538060651299894E+008                  9.9998875933327536E-001                  7.1666611882301789E-001                  8.9249339414332451E-001                  3.2214995943665336E-006                                        0                                        0 
                                     109                  2.2902789409857208E+008                  9.9998703438257452E-001                  7.1894764929641264E-001                  8.9342098545890214E-001                  3.2178958162136363E-006                                        0                                        0 
                                     110                  2.6940463920125979E+008                  9.9998495568852186E-001                  7.2143434243281013E-001                  8.9444207131875531E-001                  3.2135698913513550E-006                                        0                                        0 
                                     111                  3.1785673332448512E+008                  9.9998244976025175E-001                  7.2421936659401087E-001                  8.9558223638161538E-001                  3.2084878212737569E-006                                        0                                        0 
                                     112                  3.7599924627235544E+008                  9.9997942718019950E-001                  7.2738996441577752E-001                  8.9687209326358674E-001                  3.2024561966992979E-006                                        0                                        0 
                                     113                  4.4577026180979979E+008                  9.9997577894518086E-001                  7.3104949222722981E-001                  8.9835067120255874E-001                  3.1952353595367173E-006                                        0                                        0 
                                     114                  5.2949548045473307E+008                  9.9997137176634432E-001                  7.3532285038339840E-001                  9.0006646910079668E-001                  3.1875393593594343E-006                                        0                                        0 
                                     115                  6.2996574282865298E+008                  9.9996604204908124E-001                  7.4036213397096429E-001                  9.0207948891450618E-001                  3.1794376873005133E-006                                        0                                        0 
                                     116                  7.5053005767735684E+008                  9.9995958811164176E-001                  7.4636232407372161E-001                  9.0446000514866876E-001                  3.1703906087615495E-006                                        0                                        0 
                                     117                  8.9520723549580157E+008                  9.9995175995025110E-001                  7.5356213166885289E-001                  9.0730458268536740E-001                  3.1630217695093943E-006                                        0                                        0 
                                     118                  1.0688198488779353E+009                  9.9994224559290190E-001                  7.6226318623324330E-001                  9.1073762590776675E-001                  3.1525287052827554E-006                                        0                                        0 
                                     119                  1.2224762110269384E+009                  9.9993369530304721E-001                  7.7005651993498903E-001                  9.1381251501007377E-001                  3.1424143091949496E-006                                        0                                        0 
                                     120                  1.3667167340218663E+009                  9.9992555942772254E-001                  7.7747955731670926E-001                  9.1673008182315152E-001                  3.1324679759734878E-006                                        0                                        0 
                                     121                  1.5061819975552850E+009                  9.9991759162329952E-001                  7.8475232921759619E-001                  9.1958949578571680E-001                  3.1258380271715803E-006                                        0                                        0 
                                     122                  1.6430460923174262E+009                  9.9990967456467728E-001                  7.9199337863419805E-001                  9.2243879057581346E-001                  3.1183829200445912E-006                                        0                                        0 
                                     123                  1.7783592860461910E+009                  9.9990175042232299E-001                  7.9926154654089554E-001                  9.2530120421136830E-001                  3.1101434866942168E-006                                        0                                        0 
                                     124                  1.9126361641612213E+009                  9.9989379008636536E-001                  8.0659193823232322E-001                  9.2818152445630864E-001                  3.1010224902402267E-006                                        0                                        0 
                                     125                  2.0461288965243626E+009                  9.9988577870468254E-001                  8.1399801943135419E-001                  9.3109193388295408E-001                  3.0945596247553489E-006                                        0                                        0 
                                     126                  2.1789590442170720E+009                  9.9987770856185720E-001                  8.2148667798048924E-001                  9.3403867200204826E-001                  3.0872139016295282E-006                                        0                                        0 
                                     127                  2.3111825110991406E+009                  9.9986957561283729E-001                  8.2906370268084928E-001                  9.3702446818034990E-001                  3.0789178572877597E-006                                        0                                        0 
                                     128                  2.4428216176471372E+009                  9.9986137770237860E-001                  8.3673968620841910E-001                  9.4004544090547026E-001                  3.0694998778760107E-006                                        0                                        0 
                                     129                  2.5738807980610480E+009                  9.9985311368707785E-001                  8.4451246179035644E-001                  9.4310516880098572E-001                  3.0631623698698888E-006                                        0                                        0 
                                     130                  2.7043545556092744E+009                  9.9984478302054114E-001                  8.5238109008631169E-001                  9.4620804803450420E-001                  3.0556007830418430E-006                                        0                                        0 
                                     131                  2.8342317729486852E+009                  9.9983638553053367E-001                  8.6034680757834259E-001                  9.4935484590188257E-001                  3.0469568186867541E-006                                        0                                        0 
                                     132                  2.9634980622345047E+009                  9.9982792127161635E-001                  8.6841494501391781E-001                  9.5254128404380467E-001                  3.0370223824821561E-006                                        0                                        0 
