                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210726"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                     115                  6.2997525783918786E+008                  9.9991511504512320E-001                  7.4018474464946593E-001                  9.0200419803182019E-001                  3.1772371229791307E-006                                        0                                        0 
                                     116                  7.5054136713698530E+008                  9.9989898437610869E-001                  7.4614545569083446E-001                  9.0437562834856799E-001                  3.1679620181540313E-006                                        0                                        0 
                                     117                  8.9522069829434216E+008                  9.9987942003959052E-001                  7.5330066941468576E-001                  9.0720531885193900E-001                  3.1599982940533408E-006                                        0                                        0 
                                     118                  1.0688358956831703E+009                  9.9985564297505936E-001                  7.6194634538399753E-001                  9.1061937387907799E-001                  3.1488591740113379E-006                                        0                                        0 
                                     119                  1.2225159350534446E+009                  9.9983427381995493E-001                  7.6969014428664417E-001                  9.1367690936392665E-001                  3.1381910765271223E-006                                        0                                        0 
                                     120                  1.3667925659896138E+009                  9.9981393977367949E-001                  7.7705928728134466E-001                  9.1658373155598571E-001                  3.1274765785604322E-006                                        0                                        0 
                                     121                  1.5063030925524390E+009                  9.9979402559217800E-001                  7.8428523590920785E-001                  9.1942697127600259E-001                  3.1206266008061396E-006                                        0                                        0 
                                     122                  1.6432201691507721E+009                  9.9977423819127953E-001                  7.9147925334900382E-001                  9.2225969063223590E-001                  3.1126338597803263E-006                                        0                                        0 
                                     123                  1.7785932014304562E+009                  9.9975443318126744E-001                  7.9870006072502597E-001                  9.2510510344193442E-001                  3.1035976795087364E-006                                        0                                        0 
                                     124                  1.9129363538249459E+009                  9.9973453788090427E-001                  8.0597503885260013E-001                  9.2797480593532489E-001                  3.0935736527340731E-006                                        0                                        0 
                                     125                  2.0465018258275054E+009                  9.9971451521192112E-001                  8.1332992808339555E-001                  9.3086994495806918E-001                  3.0850168718026306E-006                                        0                                        0 
                                     126                  2.1794113099488759E+009                  9.9969434585731332E-001                  8.2076872588227867E-001                  9.3379868933481180E-001                  3.0802224028167150E-006                                        0                                        0 
                                     127                  2.3117206013738465E+009                  9.9967401966362557E-001                  8.2829506975204736E-001                  9.3676588214306267E-001                  3.0729677340195361E-006                                        0                                        0 
                                     128                  2.4434519161358366E+009                  9.9965353128179357E-001                  8.3591334303007681E-001                  9.3977349749426076E-001                  3.0645080296740733E-006                                        0                                        0 
                                     129                  2.5746098410514288E+009                  9.9963287785597399E-001                  8.4362676664328995E-001                  9.4282038505760724E-001                  3.0548514401949851E-006                                        0                                        0 
                                     130                  2.7051892067844687E+009                  9.9961205801627895E-001                  8.5144196814089557E-001                  9.4590365878375282E-001                  3.0477880259506013E-006                                        0                                        0 
                                     131                  2.8351789400993633E+009                  9.9959107123972368E-001                  8.5935318396894689E-001                  9.4903016592218670E-001                  3.0396423638019565E-006                                        0                                        0 
                                     132                  2.9645645073950720E+009                  9.9956991768765313E-001                  8.6736103540232301E-001                  9.5220048798318691E-001                  3.0302115230028111E-006                                        0                                        0 
