                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200610"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                      76                  2.4251134429415785E+007                  9.9999039751646890E-001                  6.6780542406063714E-001                  1.0349001631747932E+000                  0.0000000000000000E+000                                        0                                        0 
                                      77                  2.4908849813285634E+007                  9.9999025205748604E-001                  6.9437391061381015E-001                  1.0333665415465954E+000                  0.0000000000000000E+000                                        0                                        0 
                                      78                  2.5555835515228916E+007                  9.9999010349926654E-001                  7.2129022303858736E-001                  1.0321754627471251E+000                  0.0000000000000000E+000                                        0                                        0 
                                      79                  2.6192091382051602E+007                  9.9998995191656159E-001                  7.4875853525159397E-001                  1.0312816207243736E+000                  0.0000000000000000E+000                                        0                                        0 
                                      80                  2.6816894108835779E+007                  9.9998979752757289E-001                  7.7632301107524238E-001                  1.0305783230955907E+000                  0.0000000000000000E+000                                        0                                        0 
                                      81                  2.7429624539278183E+007                  9.9998964065489093E-001                  8.0361630082085456E-001                  1.0299627734613555E+000                  0.0000000000000000E+000                                        0                                        0 
                                      82                  2.8029360598252561E+007                  9.9998948180573755E-001                  8.3009608638766408E-001                  1.0293220621808099E+000                  0.0000000000000000E+000                                        0                                        0 
                                      83                  2.8607425771607250E+007                  9.9998932374973293E-001                  8.5472005004401974E-001                  1.0284835770601779E+000                  0.0000000000000000E+000                                        0                                        0 
                                      84                  2.9158553823447019E+007                  9.9998916871522170E-001                  8.7661322433912403E-001                  1.0273100430913091E+000                  0.0000000000000000E+000                                        0                                        0 
                                      85                  2.9684335686006527E+007                  9.9998901719526578E-001                  8.9521643230444203E-001                  1.0255978239460239E+000                  0.0000000000000000E+000                                        0                                        0 
                                      86                  3.0192256826523945E+007                  9.9998886796525410E-001                  9.1016879847196919E-001                  1.0231495019791077E+000                  0.0000000000000000E+000                                        0                                        0 
                                      87                  3.0801762195144843E+007                  9.9998868633282600E-001                  9.2220405590160759E-001                  1.0185641640468697E+000                  0.0000000000000000E+000                                        0                                        0 
                                      88                  3.1533168637489930E+007                  9.9998846648149797E-001                  9.2695827291574440E-001                  1.0105398072041369E+000                  0.0000000000000000E+000                                        0                                        0 
                                      89                  3.2410856368304029E+007                  9.9998820338890260E-001                  9.1913827543586346E-001                  9.9756580511363735E-001                  0.0000000000000000E+000                                        0                                        0 
                                      90                  3.3464081645280946E+007                  9.9998789436022706E-001                  8.9417027939022331E-001                  9.7879365993427003E-001                  0.0000000000000000E+000                                        0                                        0 
                                      91                  3.4727951977653250E+007                  9.9998754038804472E-001                  8.5264596980455265E-001                  9.5525550604461995E-001                  0.0000000000000000E+000                                        0                                        0 
                                      92                  3.6244596376500018E+007                  9.9998714508746767E-001                  8.0208100253586967E-001                  9.3048101982718645E-001                  0.0000000000000000E+000                                        0                                        0 
                                      93                  3.8064569655116126E+007                  9.9998671043082454E-001                  7.5394783368427054E-001                  9.0887754513212204E-001                  0.0000000000000000E+000                                        0                                        0 
                                      94                  4.0248537589455470E+007                  9.9998623062500336E-001                  7.1729348003500293E-001                  8.9360297681793732E-001                  3.2454373187211879E-006                                        0                                        0 
                                      95                  4.2869299110662676E+007                  9.9998569206401700E-001                  6.9572312919938695E-001                  8.8527631006605301E-001                  3.2583935922059548E-006                                        0                                        0 
                                      96                  4.6014212936111316E+007                  9.9998507107148349E-001                  6.8703379072626591E-001                  8.8238125644767318E-001                  3.2586723063240138E-006                                        0                                        0 
                                      97                  4.9788109526649691E+007                  9.9998433759589900E-001                  6.8623010352855363E-001                  8.8245818350368144E-001                  3.2541780070857456E-006                                        0                                        0 
                                      98                  5.4316785435295738E+007                  9.9998345837745206E-001                  6.8874245079712437E-001                  8.8356460569362005E-001                  3.2498707133166958E-006                                        0                                        0 
                                      99                  5.9751196525671005E+007                  9.9998239812279976E-001                  6.9205939491949753E-001                  8.8475371215124354E-001                  3.2465754188820395E-006                                        0                                        0 
                                     100                  6.6272489834121317E+007                  9.9998111796638423E-001                  6.9548326115110981E-001                  8.8581848154161158E-001                  3.2437300225956236E-006                                        0                                        0 
                                     101                  7.4098041804261684E+007                  9.9997957231700996E-001                  6.9879990715881735E-001                  8.8675389370960123E-001                  3.2409613474670007E-006                                        0                                        0 
                                     102                  8.3488704168430135E+007                  9.9997770671994024E-001                  7.0199635341749689E-001                  8.8761546035942995E-001                  3.2387809638939322E-006                                        0                                        0 
                                     103                  9.4757499005432293E+007                  9.9997545557181544E-001                  7.0501932141929557E-001                  8.8844331201906979E-001                  3.2355479367106149E-006                                        0                                        0 
                                     104                  1.0828005280983485E+008                  9.9997274002074676E-001                  7.0773917012867182E-001                  8.8923547013111115E-001                  3.2331827799807889E-006                                        0                                        0 
                                     105                  1.2450711737511794E+008                  9.9996946585877389E-001                  7.1014749297091051E-001                  8.9000810866030400E-001                  3.2301079072005403E-006                                        0                                        0 
                                     106                  1.4397959485345763E+008                  9.9996552005371109E-001                  7.1233474102758088E-001                  8.9078345867926922E-001                  3.2266718771202422E-006                                        0                                        0 
                                     107                  1.6734656782746530E+008                  9.9996076634538578E-001                  7.1442263906288561E-001                  8.9158597072785106E-001                  3.2228966943522346E-006                                        0                                        0 
                                     108                  1.9538693539627445E+008                  9.9995503999188384E-001                  7.1656060350354855E-001                  8.9243881299931727E-001                  3.2203103446598803E-006                                        0                                        0 
                                     109                  2.2903537647884545E+008                  9.9994814116345376E-001                  7.1881125791604705E-001                  8.9336077826500959E-001                  3.2162848064385930E-006                                        0                                        0 
                                     110                  2.6941350577793062E+008                  9.9993982792560354E-001                  7.2127759083264997E-001                  8.9437597070446750E-001                  3.2114399837522107E-006                                        0                                        0 
                                     111                  3.1786726093683285E+008                  9.9992980634934558E-001                  7.2403625807209426E-001                  8.9550775275762784E-001                  3.2056685065888797E-006                                        0                                        0 
                                     112                  3.7601176712751549E+008                  9.9991771906270155E-001                  7.2717453688282174E-001                  8.9678713910211560E-001                  3.1988037130627783E-006                                        0                                        0 
                                     113                  4.4578517455633473E+008                  9.9990313046026058E-001                  7.3079475296131791E-001                  8.9825281825681857E-001                  3.1914986271050643E-006                                        0                                        0 
                                     114                  5.2951326347091776E+008                  9.9988550796571907E-001                  7.3502022439144832E-001                  8.9995269021809510E-001                  3.1837795640650338E-006                                        0                                        0 
                                     115                  6.2998697016841745E+008                  9.9986419805706139E-001                  7.4000101767221171E-001                  9.0194595703375291E-001                  3.1751587575845962E-006                                        0                                        0 
                                     116                  7.5055541820541704E+008                  9.9983839527960372E-001                  7.4592387949623418E-001                  9.0430687165818691E-001                  3.1655416148850397E-006                                        0                                        0 
                                     117                  8.9523755584981656E+008                  9.9980710156257691E-001                  7.5303276111294226E-001                  9.0712317952084176E-001                  3.1546264420346727E-006                                        0                                        0 
                                     118                  1.0688561210230960E+009                  9.9976907187287911E-001                  7.6162299156090929E-001                  9.1051844387048486E-001                  3.1458669115609753E-006                                        0                                        0 
                                     119                  1.2226216146010568E+009                  9.9973487762926083E-001                  7.6932017946687814E-001                  9.1356000010700278E-001                  3.1364060254689449E-006                                        0                                        0 
